"","id","high_elo","high_per","high_vorp","high_bpm","high_ws48","high_days","high_home","low_elo","low_per","low_vorp","low_bpm","low_ws48","low_days","pts_diff"
"294",28721,1602.6631,60.4291666666667,6.35625,0.63125,0.528395833333333,3,1,1473.9382,73.8375,4.26875,-2.75625,0.462,2,24
"295",28722,1526.1353,63.6166666666667,5.975,3.8125,0.412291666666667,2,1,1524.3966,69.2125,5.09375,-1.35,0.4696875,2,10
"296",28723,1347.5186,69.3333333333333,1.71041666666667,-4.66458333333333,0.375208333333333,1,0,1271.2465,80.56875,0.935416666666667,-10.425,0.268145833333333,3,1
"297",28724,1623.3873,87.86875,11.8375,10.8104166666667,0.783354166666667,3,1,1547.4587,77.1895833333333,7.89375,3.44791666666667,0.593854166666667,3,6
"298",28725,1659.7163,85.75625,10.8666666666667,12.1958333333333,0.751291666666667,2,0,1576.9506,78.5208333333333,9.87916666666666,6.08333333333333,0.6200625,2,-1
"299",28726,1543.8464,75.0541666666667,6.87708333333333,1.74583333333333,0.579020833333333,1,0,1359.9539,54.9895833333333,2.03333333333333,-8.27083333333333,0.211708333333333,2,2
"300",28727,1697.6748,67.3229166666667,7.06041666666667,5.28333333333333,0.536041666666667,2,0,1418.099,67.0729166666667,4.47916666666667,-3.00416666666667,0.381958333333333,3,-24
"301",28728,1608.6122,72.5270833333333,10.1375,7.00416666666667,0.654104166666667,2,0,1568.4463,78.3979166666667,8.4,5.59583333333333,0.599645833333333,1,-7
"302",28729,1618.8807,84.8833333333333,10.525,8.76875,0.759354166666667,1,0,1450.1807,77.2333333333333,5.04166666666667,-0.0895833333333334,0.435979166666667,2,14
"303",28730,1547.3019,73.8583333333333,6.42916666666667,1.075,0.560354166666667,3,0,1517.6237,69.8333333333334,5.5,-4.9375,0.367625,3,18
"304",28731,1410.0157,44.0583333333333,1.05833333333333,-4.55416666666667,0.260083333333333,2,0,1368.1592,61.8416666666667,0.191666666666667,-10.0083333333333,0.2995,2,10
"305",28732,1658.7379,82.2041666666667,9.90416666666667,9.73333333333333,0.722020833333333,2,1,1628.6926,85.9145833333333,11.2729166666667,9.64791666666667,0.760208333333333,2,2
"306",28733,1625.8818,81.3375,9.9125,6.95833333333333,0.707895833333333,1,0,1562.6635,68.9354166666667,4.66875,1.70625,0.5261875,1,-17
"307",28734,1559.266,77.2020833333333,6.8875,2.27708333333333,0.589625,1,0,1497.7479,79.4416666666667,7.19375,2.66666666666667,0.516770833333333,1,-9
"308",28735,1763.9471,62.5875,2.33541666666667,-5.17291666666667,0.536625,2,0,1661.5487,83.0708333333333,10.2895833333333,10.3291666666667,0.727541666666667,2,2
"309",28736,1515.3668,74.5916666666667,6.86666666666667,1.3125,0.518708333333333,2,1,1347.9307,61.5604166666667,-0.00624999999999989,-10.4104166666667,0.293770833333333,1,8
"310",28737,1502.1472,62.6333333333333,1.30833333333333,-9.00208333333333,0.408958333333333,1,0,1441.0219,75.0854166666667,4.53125,-0.25625,0.452145833333333,2,-10
"311",28738,1533.3242,79.0604166666667,8.79791666666667,5.55,0.575520833333333,3,1,1527.0273,66.75625,5.85416666666667,3.30833333333333,0.431604166666667,3,20
"312",28739,1425.5579,47.4145833333333,1.15416666666667,-5.3875,0.278708333333333,4,0,1261.2333,86.8520833333333,1.39791666666667,-10.30625,0.308041666666667,2,-5
"313",28740,1670.1791,71.50625,7.05625,4.45,0.577895833333333,5,0,1512.0847,80.4854166666667,6.59166666666667,1.64583333333333,0.520083333333333,2,17
"314",28741,1560.7678,78.2666666666667,7.92916666666667,3.13541666666667,0.5989375,1,1,1523.0868,68.2208333333333,5.96666666666667,-1.58333333333333,0.516520833333333,2,-2
"315",28742,1505.3643,70.4854166666667,6.03541666666667,-2.37708333333333,0.477645833333333,2,1,1416.7806,47.0458333333333,1.17708333333333,-12.18125,0.151145833333333,2,-11
"316",28743,1743.5063,63.1270833333333,3.00208333333333,-3.73125,0.564458333333333,3,0,1270.0105,88.3395833333333,1.8,-9.99791666666667,0.324520833333333,2,10
"317",28744,1647.5851,73.70625,6.66458333333333,4.73541666666667,0.625833333333333,2,1,1485.9762,58.9833333333333,0.11875,-15.9166666666667,0.356875,1,2
"318",28745,1487.5024,74.1291666666667,4.18958333333333,-0.720833333333334,0.4698125,1,0,1479.3917,69.2145833333333,4.4,-2.85625,0.494208333333333,2,-11
"319",28746,1525.3809,64.4625,5.82291666666667,3.23958333333333,0.409666666666667,2,0,1440.6713,66.5458333333333,3.39375,-8.17291666666667,0.2993125,2,5
"320",28747,1747.2393,70.4229166666667,7.85,1.78541666666667,0.653520833333333,3,1,1450.6124,70.4041666666667,4.75,-2.42291666666667,0.437104166666667,3,11
"321",28748,1710.3043,85.6583333333333,14.6979166666667,11.8208333333333,0.814416666666667,2,0,1519.5212,89.0145833333333,7.58958333333333,3.02291666666667,0.59525,2,10
"322",28749,1532.8187,64.1479166666667,5.76666666666667,3.29166666666667,0.4158125,3,1,1320.4689,62.5458333333333,2.89166666666667,-5.38541666666667,0.305041666666667,1,-11
"323",28750,1689.8799,68.3229166666667,6.17083333333333,3.40625,0.527854166666667,4,1,1649.0358,74.1416666666667,6.29375,3.91875,0.632083333333333,4,10
"324",28751,1644.0448,89.5166666666667,9.81875,7.46041666666667,0.670041666666667,2,0,1503.0198,76.3895833333333,6.53541666666667,0.185416666666666,0.567395833333333,2,-7
"325",28752,1471.4178,63.0166666666667,1.60208333333333,-6.13958333333333,0.369145833333333,2,1,1406.7527,56.3229166666667,2.60625,-4.20416666666667,0.311625,2,-11
"326",28753,1752.1041,85.2,10.8958333333333,7.71041666666667,0.754125,2,1,1477.0356,60.7895833333333,1.35208333333333,-8.76875,0.377625,2,8
"327",28754,1729.4036,83.44375,11.40625,5.02708333333333,0.754666666666667,1,0,1425.2051,59.65,1.87291666666667,-12.1270833333333,0.221854166666667,2,16
"328",28755,1553.8131,78.9729166666667,9.14375,5.98541666666667,0.568916666666667,2,1,1533.6746,77.8833333333333,9.94583333333333,4.09375,0.594666666666667,1,2
"329",28756,1431.6794,69.9208333333333,3.02708333333333,-4.18958333333333,0.445625,1,0,1258.391,81.28125,0.945833333333333,-10.1479166666667,0.317041666666667,1,-10
"330",28757,1641.1344,73.6104166666667,10.0916666666667,6.48541666666667,0.659479166666667,1,1,1623.6642,85.6791666666667,11.4104166666667,9.61666666666667,0.752041666666666,1,-4
"331",28758,1753.5496,89.7604166666667,12.71875,10.8458333333333,0.805666666666667,2,1,1503.2439,65.0104166666667,5.67291666666667,-2.42708333333333,0.4606875,2,12
"332",28759,1425.0322,56.9979166666667,2.4875,-4.99583333333333,0.293708333333333,2,1,1337.0967,64.5125,0.4875,-10.6541666666667,0.275,2,14
"333",28760,1501.1084,70.2625,6.35625,0.945833333333334,0.5316875,1,0,1258.1107,66.4729166666667,1.02083333333333,-9.29583333333333,0.308229166666667,2,18
"334",28761,1735.1042,85.2354166666667,13.5270833333333,9.44166666666667,0.804041666666667,3,1,1414.9761,75.6354166666667,2.18958333333333,-3.57291666666667,0.393,1,9
"335",28762,1508.9363,62.0125,1.84791666666667,-10.5645833333333,0.398541666666667,4,1,1438.3008,74.4395833333333,4.04375,-0.23125,0.4923125,2,-17
"336",28763,1578.4049,70.225,5.01458333333333,-2.23958333333333,0.486270833333333,2,1,1373.9969,71.4895833333333,2.15833333333333,-4.58125,0.388375,2,4
"337",28764,1756.5448,60.8041666666667,2.31666666666667,-8.25208333333333,0.494833333333333,2,1,1249.7712,66.7729166666667,1.15833333333333,-8.74375,0.302854166666667,2,12
"338",28806,1691.2214,87.7770833333333,13.5958333333333,10.95,0.808854166666667,6,0,1509.6129,74.3625,6.82708333333333,1.02916666666667,0.527645833333333,7,13
"339",28807,1591.6838,74.7916666666667,10.0416666666667,6.41041666666667,0.671125,2,1,1290.3224,63.8875,-0.0854166666666666,-11.2916666666667,0.249770833333333,2,6
"340",28808,1522.334,74.79375,8.57916666666667,2.61458333333333,0.572458333333333,2,0,1413.5913,75.7770833333333,5.28958333333333,0.89375,0.4769375,2,1
"341",28809,1510.0817,69.3854166666667,6.57083333333333,-1.04375,0.477520833333333,2,0,1413.1892,67.6979166666667,2.03125,-5.05,0.4045,2,11
"342",28810,1411.3629,47.0708333333333,1.32916666666667,-5.78958333333333,0.2738125,2,1,1269.1396,67.0125,0.60625,-9.34375,0.269125,3,-14
"343",28811,1459.1794,67.6854166666667,3.94375,-1.14791666666667,0.44625,2,1,1402.0516,70.40625,2.125,-4.525,0.374291666666667,2,-1
"344",28812,1537.5795,70.9583333333333,5.61458333333333,-0.183333333333333,0.49725,4,1,1517.3827,73.5208333333333,8.99375,2.65,0.554604166666667,2,8
"345",28813,1726.3247,73.9625,6.51041666666667,3.56458333333333,0.605895833333333,2,1,1404.6765,68.2416666666667,1.85,-4.74791666666667,0.364645833333333,2,39
"346",28814,1449.9319,73.6125,4.57916666666667,-2.76666666666667,0.379833333333333,3,1,1262.9475,68.7270833333333,0.897916666666667,-8.44166666666667,0.274583333333333,1,-3
"347",28815,1641.0487,74.1166666666667,8.76458333333333,7.10416666666667,0.602791666666667,1,0,1384.1489,75.08125,3.32291666666667,-2.81875,0.383375,2,7
"348",28816,1493.7695,77.4125,8.05625,4.07291666666667,0.586270833333333,4,0,1231.4196,81.2604166666666,0.922916666666667,-10.91875,0.29525,2,21
"349",28817,1652.078,80.9979166666667,10.3708333333333,8.01041666666667,0.690666666666666,3,1,1482.1632,75.85625,5.96041666666667,-0.110416666666667,0.499375,2,16
"350",28818,1656.1141,82.7083333333333,10.7208333333333,9.04166666666667,0.733729166666667,1,0,1645.36,76.1395833333333,9.20208333333333,7.30416666666667,0.6184375,2,-15
"351",28819,1608.4862,63.1083333333333,7.50625,2.86041666666667,0.563333333333333,2,0,1274.9156,67.6708333333333,0.71875,-9.57083333333333,0.2923125,2,29
"352",28820,1545.0194,86.4604166666667,9.36458333333333,4.53125,0.640229166666667,2,1,1467.498,79.0041666666666,4.29166666666667,-1.5375,0.447375,2,2
"353",28821,1556.5432,67.4416666666667,4.88333333333333,-0.0124999999999998,0.554145833333333,2,1,1490.6409,72.1770833333333,3.85,-3.30208333333333,0.421625,1,29
"354",28822,1376.7512,42.3041666666667,0.8125,-5.275,0.257708333333333,2,0,1267.4827,70.3958333333333,1.23125,-7.65833333333333,0.298520833333333,2,-8
"355",28823,1527.1415,76.8666666666667,7.92083333333333,3.575,0.589708333333333,2,0,1367.3601,44.6833333333333,1.00833333333333,-5.15208333333333,0.2605625,1,-9
"356",28824,1743.2094,81.9916666666667,10.9291666666667,7.2625,0.750604166666667,2,1,1502.7646,66.6666666666667,4.66666666666667,-4.30416666666667,0.456604166666667,3,17
"357",28825,1746.0527,90.68125,14.0083333333333,11.9791666666667,0.8419375,1,0,1379.3247,43.7666666666667,1.0875,-4.89375,0.257708333333333,2,4
"358",28826,1650.7034,85.3541666666667,11.7125,10.5541666666667,0.763854166666667,3,1,1625.1388,75.8895833333333,10.8229166666667,7.42708333333333,0.683145833333333,1,-11
"359",28827,1505.3098,69.79375,6.0125,-0.866666666666667,0.4824375,2,1,1391.0709,59.4333333333333,1.44375,-10.96875,0.1750625,2,13
"360",28828,1565.545,70.48125,4.96041666666667,0.4375,0.525020833333333,2,1,1414.3661,72.7354166666667,3.03541666666667,-1.575,0.4190625,4,11
"361",28829,1589.2512,59.3895833333333,5.10208333333333,-0.727083333333333,0.514458333333333,2,0,1391.3373,62.6166666666667,0.245833333333333,-8.1625,0.322625,2,21
"362",28830,1445.7732,66.1666666666667,4.15833333333333,-1.05833333333333,0.4343125,2,0,1402.0483,66.1166666666667,2.4,-7.4,0.286666666666667,2,9
"363",28831,1764.4045,88.1979166666667,13.6979166666667,11.225,0.811625,2,1,1348.4067,72.0708333333333,2.81458333333333,-2.65625,0.4228125,4,14
"364",28832,1433.1317,76.7,3.24583333333333,-1.08541666666667,0.423395833333333,1,1,1389.1704,46.09375,1.28333333333333,-4.09583333333333,0.2916875,3,-14
"365",28833,1603.6621,61.025,4.88125,-1.12708333333333,0.518479166666667,2,1,1507.4929,69.7645833333333,5.02708333333333,-4.54583333333333,0.461416666666667,1,6
"366",28834,1551.7118,76.8479166666667,7.60625,4.91666666666667,0.601041666666667,3,0,1514.9606,66.0958333333333,3.41458333333333,-6.01666666666667,0.395708333333333,3,15
"367",28835,1265.8868,86.1416666666667,1.71875,-9.27083333333334,0.315625,3,1,1262.1227,74.4041666666667,0.922916666666667,-9.40833333333333,0.344333333333333,2,6
"368",28836,1529.8038,80.0229166666667,8.225,5.02916666666667,0.5910625,2,0,1441.4297,75.0125,4.425,-0.641666666666666,0.465791666666667,1,3
"369",28837,1601.9529,74.6333333333333,10.2166666666667,6.78958333333333,0.672958333333333,2,1,1568.23,74.7895833333333,6.99791666666667,3.13333333333333,0.576666666666667,2,9
"370",28838,1525.8268,79.5666666666667,8.84166666666667,5.32291666666667,0.5820625,2,0,1443.3635,76.6125,3.59166666666667,-1.72708333333333,0.404395833333333,2,5
"371",28839,1463.7645,66.7708333333333,4.04791666666667,-1.32916666666667,0.454979166666667,2,1,1427.9205,71.3083333333333,3.78958333333333,-1.74375,0.430208333333333,2,17
"372",28840,1575.3915,68.1604166666667,2.69791666666667,-0.0708333333333335,0.503229166666667,2,1,1265.509,67.71875,1.10625,-8.17708333333333,0.309645833333333,2,8
"373",28841,1460.0238,75.6979166666667,6.66666666666667,1.1,0.511020833333333,2,1,1449.965,74.2833333333333,4.79791666666667,-0.0770833333333333,0.4724375,2,-9
"374",28842,1500.4066,85.6125,7.1125,2.52916666666667,0.566875,2,1,1437.6771,76.00625,5.05208333333333,-1.19791666666667,0.422666666666667,2,12
"375",28843,1539.1405,74.0395833333333,8.61458333333333,3.37291666666667,0.543770833333333,2,1,1458.9408,69.875,3.34375,-2.5125,0.4195625,3,16
"376",28844,1449.0656,105.295833333333,3.30833333333333,-14.90625,0.545541666666667,1,0,1259.2181,95.8041666666667,2.16875,-10.93125,0.4535,3,-10
"377",28845,1619.8405,87.9291666666667,11.9708333333333,10.9916666666667,0.780041666666667,2,0,1425.6915,72.3583333333333,4.12916666666667,-2.77291666666667,0.385854166666667,2,3
"378",28846,1512.3184,80.4645833333333,6.63333333333333,1.35416666666667,0.514666666666667,3,1,1448.3241,66.6916666666667,2.91875,-3.36041666666667,0.385041666666667,2,7
"379",28847,1475.5902,66.91875,3.75208333333333,-3.7875,0.44375,1,0,1273.228,67.63125,0.9125,-9.03958333333333,0.318291666666667,3,32
"380",28848,1585.208,76.8666666666667,7.09375,1.78125,0.5875625,2,0,1428.9023,74.4625,4.5625,-0.222916666666667,0.477354166666667,2,-6
"381",28849,1575.8096,61.4270833333333,2.05208333333333,-9.86875,0.320895833333333,1,1,1453.1383,58.03125,0.779166666666666,-8.9,0.348604166666667,3,5
"382",28850,1627.703,77.2395833333333,6.83541666666667,4.23541666666667,0.65475,2,1,1433.233,66.825,2.79791666666667,-3.28958333333333,0.383875,2,-13
"383",28942,1577.2823,66.2479166666667,8.30625,3.80416666666667,0.600604166666667,7,1,1553.5088,80.9145833333333,7.30208333333333,5.19791666666667,0.682541666666667,7,34
"384",28943,1598.5568,79.5041666666667,10.19375,7.25,0.639104166666667,2,0,1523.7751,77.2666666666667,7.79375,3.98333333333333,0.605375,2,10
"385",28944,1598.5658,64.2229166666667,9.15416666666667,2.27083333333333,0.5405,1,0,1424.5505,69.0958333333333,2.24375,-4.26041666666667,0.398416666666667,1,18
"386",28945,1538.1558,68.9104166666667,4.95625,-1.47708333333333,0.460645833333333,2,0,1424.566,73.6833333333333,7.15416666666667,-1.05208333333333,0.4204375,2,-6
"387",28946,1409.6785,79.7854166666667,3.85833333333333,-2.22083333333333,0.487833333333333,2,0,1402.8782,67.0708333333333,2.85625,-5.97916666666667,0.307979166666667,2,-1
"388",28947,1356.1932,71.8791666666667,2.42916666666667,-3.71041666666667,0.342833333333333,1,0,1294.7056,66.2791666666667,0.3125,-10.2833333333333,0.2741875,1,24
"389",28948,1652.4404,82.7729166666667,10.39375,9.21875,0.727416666666666,1,0,1408.5876,67.3729166666667,0.3875,-7.60208333333333,0.351520833333333,2,16
"390",28949,1375.3517,72.93125,2.54791666666667,-3.06875,0.376,2,1,1243.7378,80.025,1.17916666666667,-10.9729166666667,0.286083333333333,2,36
"391",28950,1732.5719,86.3083333333333,12.6541666666667,9.81666666666667,0.786729166666667,1,0,1392.679,66.8645833333333,2.43333333333333,-3.725,0.381458333333333,2,16
"392",28951,1698.2225,84.5041666666667,14.6666666666667,11.4458333333333,0.800875,2,1,1541.7948,78.2604166666667,8.23541666666667,3.79166666666667,0.578604166666667,2,17
"393",28952,1616.5361,72.8583333333333,10.9958333333333,7.47083333333333,0.659729166666667,3,1,1550.4572,69.54375,5.24375,-0.866666666666667,0.4688125,1,-2
"394",28953,1737.5211,87.0166666666667,12.50625,9.35,0.792104166666667,2,1,1377.693,44.7708333333333,1.38541666666667,-4.35416666666667,0.274729166666667,2,9
"395",28954,1599.6169,77.7395833333333,9.80416666666667,5.74166666666667,0.603604166666667,2,0,1509.0765,73.475,8.825,3.54166666666667,0.541291666666667,2,6
"396",28955,1520.3574,70.5375,5.52916666666667,-2.30625,0.4795625,1,1,1509.5487,75.0333333333334,7.2875,2.75,0.5595625,1,-13
"397",28956,1505.9873,60.1625,4.49791666666667,0.825000000000001,0.379083333333333,2,0,1390.8116,66.09375,2.10208333333333,-4.13125,0.388145833333333,1,23
"398",28957,1684.724,65.29375,4.11666666666667,-0.2,0.541083333333333,1,0,1373.7393,66.5083333333333,2.15208333333333,-3.175,0.402791666666667,2,-24
"399",28958,1664.8643,72.3520833333333,7.53541666666667,5.15416666666667,0.572270833333334,2,1,1547.1171,74.2416666666667,5.98333333333333,2.125,0.5908125,2,23
"400",28959,1605.8688,78.30625,9.95208333333333,5.28958333333333,0.618916666666666,2,1,1404.9208,65.95625,2.18333333333333,-3.74166666666667,0.394895833333333,2,8
"401",28960,1497.1321,77.075,7.45625,-0.777083333333333,0.4461875,2,1,1375.0437,70.175,1.9375,-5.05208333333333,0.383166666666667,3,11
"402",28961,1420.6541,76.6979166666667,5.425,-0.883333333333333,0.405583333333333,2,0,1402.7214,73.5666666666667,3.97083333333333,-3.01041666666667,0.448125,2,-2
"403",28962,1530.1345,61.8645833333333,4.4375,-1.0625,0.363333333333333,1,0,1526.6895,75.76875,6.10208333333333,-1.31666666666667,0.527104166666667,1,14
"404",28963,1547.8497,62.90625,4.6125,0.2875,0.387125,2,1,1525.7443,78.0666666666666,8.25833333333333,4.17708333333333,0.596770833333333,2,-17
"405",28964,1570.3263,73.8958333333333,7.22291666666667,2.59166666666667,0.555833333333333,2,1,1378.4414,58.6791666666667,0.0395833333333334,-11.6895833333333,0.257625,2,38
"406",29106,1428.3689,64.95625,2.42708333333333,-6.08125,0.3999375,7,0,1409.9281,76.1708333333333,5.0875,0.647916666666667,0.486833333333333,7,-7
"407",29107,1550.5372,67.775,6.1625,-1.53541666666667,0.451416666666667,1,0,1262.5645,80.6166666666667,0.725,-11.6875,0.295979166666667,2,30
"408",29108,1750.5253,96.4479166666667,12.36875,14.7291666666667,0.8634375,1,0,1510.2877,82.61875,10.2979166666667,3.85,0.625625,2,-6
"409",29109,1609.9154,78.6604166666667,10.08125,6.63541666666667,0.626270833333333,1,0,1441.224,74.13125,5.925,3.76666666666667,0.52325,1,-2
"410",29110,1592.7405,74.49375,10.2541666666667,6.90625,0.6685,2,0,1512.4165,76.5604166666667,6.98333333333333,2.29166666666667,0.5775625,2,4
"411",29111,1530.0325,76.9729166666667,5.84583333333333,-0.702083333333334,0.537354166666667,1,0,1519.8566,78.1291666666667,6.65,2.025,0.519083333333333,2,3
"412",29112,1722.625,110.191666666667,16.2291666666667,12.3604166666667,0.984770833333333,2,1,1357.2827,94.23125,4.62083333333333,-2.43541666666667,0.490270833333333,2,12
"413",29113,1603.8047,77.3104166666667,9.57708333333333,5.14583333333333,0.5999375,4,1,1462.6779,74.3395833333333,6.1375,-0.447916666666667,0.476916666666667,1,-3
"414",29114,1445.9747,69.9541666666667,3.84583333333333,-4.65625,0.346395833333333,2,1,1408.6337,69.8854166666667,1.82083333333333,-4.80208333333333,0.369666666666667,2,5
"415",29115,1539.2234,79.1729166666667,8.33958333333333,4.19791666666667,0.592354166666667,3,1,1528.7761,72.1770833333333,6.54583333333333,-0.760416666666668,0.506708333333333,2,1
"416",29116,1635.4941,74.70625,8.4375,6.43958333333333,0.597833333333333,3,1,1526.2047,65.4333333333333,4.39791666666667,-6.38541666666667,0.419020833333333,1,16
"417",29117,1737.3102,89.6291666666667,13.7833333333333,11.4791666666667,0.82475,2,1,1275.1266,70.5229166666666,1.23125,-7.60416666666667,0.299708333333333,2,1
"418",29118,1506.7955,74.25625,8.68333333333334,3.62708333333333,0.551854166666667,2,1,1379.8376,74.3354166666667,2.73125,-1.83541666666667,0.409208333333333,1,4
"419",29119,1608.7975,87.5666666666667,9.49583333333333,5.5,0.806729166666667,2,0,1400.6547,74.7979166666667,2.35416666666667,-6.5875,0.364333333333333,2,11
"420",29120,1654.7676,73.9291666666667,8.20208333333333,5.71041666666667,0.591291666666667,2,1,1393.9338,66.3104166666667,2.0375,-3.70208333333333,0.406979166666667,3,23
"421",29121,1465.2585,69.9541666666667,3.73333333333333,-2.96458333333333,0.443479166666667,2,1,1393.5765,71.15625,1.72708333333333,-5.20833333333333,0.364583333333333,2,4
"422",29122,1657.8898,74.0083333333333,8.40833333333333,6.6,0.600104166666667,2,0,1403.2415,61.1833333333333,1.85,-10.3541666666667,0.1981875,2,15
"423",29123,1553.6639,76.7166666666667,8.08541666666667,3.84166666666667,0.5694375,2,0,1276.8738,70.2583333333333,1.03333333333333,-7.43958333333333,0.2941875,2,9
"424",29124,1519.5776,66.65625,4.07708333333333,-3.30833333333333,0.438020833333333,1,1,1468.2753,71.1708333333333,3.70416666666667,-1.52083333333333,0.419854166666667,3,24
"425",29125,1707.5095,82.5354166666666,13.9645833333333,9.50625,0.76475,2,1,1272.3459,70.9333333333333,1.32083333333333,-7.15833333333333,0.307916666666667,3,13
"426",29126,1519.8403,77.7354166666667,8.06666666666667,4.01041666666667,0.598833333333333,5,1,1510.0297,70.4541666666667,6.35416666666667,-1.76458333333333,0.477333333333333,2,-12
"427",29127,1503.1805,75.4333333333333,6.45,1.72083333333333,0.547979166666667,1,0,1370.9705,67.1416666666667,1.81458333333333,-6.2875,0.348854166666667,2,37
"428",29128,1698.1689,95.5895833333333,16.6541666666667,13.5979166666667,0.912875,1,0,1630.2719,83.3333333333333,12.1833333333333,8.32708333333333,0.740416666666667,2,-1
"429",29129,1657.4424,95.3375,12.2375,14.4291666666667,0.8583125,2,1,1476.426,87.9604166666667,7.18541666666667,1.43125,0.558833333333333,2,7
"430",29130,1696.3467,69.28125,7.55,4.98333333333333,0.562104166666667,2,1,1434.4598,77.3354166666667,3.09166666666667,-2.63333333333333,0.405645833333333,2,6
"431",29131,1696.4733,87.2083333333333,13.7541666666667,8.05208333333333,0.7949375,2,1,1522.217,75.9833333333333,7.25833333333333,-0.768750000000001,0.445333333333333,2,20
"432",29132,1545.2384,77.45625,9.87916666666667,5.4,0.5778125,2,1,1534.7218,79.4020833333333,8.72291666666667,5.4375,0.58925,3,6
"433",29133,1421.278,71.1958333333333,3.76458333333333,-1.7,0.436916666666667,2,0,1351.9197,67.0875,1.51666666666667,-5.625,0.37975,3,23
"434",29134,1504.2272,71.3208333333333,5.45,-2.15416666666667,0.482625,2,0,1429.5094,72.4895833333333,3.88958333333333,-1.25416666666667,0.424125,4,19
"435",29135,1477.637,79.8583333333333,6.77708333333333,2.02291666666667,0.515895833333333,2,1,1356.4984,50.7583333333333,0.660416666666667,-10.2854166666667,0.1566875,3,15
"436",29136,1429.4409,75.6270833333333,3.03125,-2.34791666666667,0.399625,1,0,1351.4937,52.14375,-0.110416666666667,-13.6,0.1035,1,14
"437",29137,1575.1056,77.1875,7.59583333333333,4.57916666666667,0.592208333333333,2,1,1270.9557,85.9479166666667,1.46041666666667,-9.8125,0.316041666666667,2,9
"438",29138,1422.7041,42.4166666666667,1.01666666666667,-4.7125,0.259479166666667,1,1,1269.6471,84.65625,1.30625,-9.54375,0.330875,1,8
"439",29139,1576.5718,89.8895833333333,9.11458333333333,5.2,0.713104166666667,2,0,1435.8661,78.2520833333333,3.02708333333333,-2.62708333333333,0.420666666666667,4,10
"440",29140,1548.5657,78.6979166666667,9.93541666666667,5.12291666666667,0.592708333333333,2,0,1330.7611,64.38125,2.21666666666667,-6.97708333333333,0.2579375,2,4
"441",29141,1633.4747,75.53125,9.85,7.37083333333333,0.694729166666667,2,0,1543.9409,78.8354166666667,8.39791666666667,5.2,0.5738125,3,-2
"442",29142,1630.4275,66.6958333333333,8.57916666666667,4.32291666666667,0.587395833333333,1,0,1467.8992,67.7041666666667,3.39375,-1.84166666666667,0.429770833333333,3,-19
"443",29143,1552.4574,79.2416666666666,10.53125,6.03125,0.595395833333333,2,1,1506.2043,84.5729166666667,7.26875,2.7875,0.561645833333333,2,-7
"444",29144,1631.8799,73.4458333333333,8.77083333333333,5.49583333333333,0.695333333333333,2,1,1266.8798,85.4958333333333,1.22083333333333,-10.3708333333333,0.319979166666667,3,19
"445",29145,1545.7848,80.5791666666667,9.38541666666667,6.36666666666667,0.583208333333333,1,0,1433.2334,61.08125,2.4125,-10.3395833333333,0.258604166666667,3,7
"446",29146,1612.0737,70.2229166666667,10.975,7.24791666666667,0.634083333333333,3,1,1571.0336,78.3479166666667,7.60208333333333,2.10833333333333,0.600229166666667,2,-8
"447",29147,1516.4844,78.7395833333334,6.3625,0.804166666666667,0.50375,3,0,1449.0148,67.725,3.10416666666667,-3.02916666666667,0.384854166666667,2,16
"448",29148,1509.4479,70.7041666666667,6.125,0.2875,0.541625,2,1,1450.543,56.30625,0.777083333333333,-9.625,0.328229166666667,2,3
"449",29149,1691.6543,71.0416666666667,5.09375,-0.389583333333333,0.516604166666667,2,1,1354.2295,55.9708333333333,-0.127083333333333,-15.1875,0.104083333333333,2,20
"450",29223,1700.0703,87.74375,12.8333333333333,9.89375,0.79875,1,0,1564.3304,70.125,6.74166666666667,-0.502083333333333,0.469729166666667,2,19
"451",29224,1630.0831,74.25625,8.5875,6.82291666666667,0.595395833333333,3,0,1430.4768,72.3125,5.46666666666667,2.63958333333333,0.506145833333333,3,-6
"452",29367,1640.7606,83.3916666666667,10.9520833333333,10.1791666666667,0.733083333333333,2,0,1614.8776,64.8083333333333,10.0729166666667,3.67291666666667,0.558416666666667,2,8
"453",29368,1603.1978,64.9020833333333,9.16041666666667,4.05208333333333,0.567708333333333,1,0,1459.6141,70.0979166666667,3.09791666666667,-2.65,0.376041666666667,2,12
"454",29369,1596.1244,71.8395833333333,7.29583333333333,1.68958333333333,0.5075,2,1,1504.0455,65.9458333333333,4.53541666666667,-0.597916666666666,0.4004375,2,33
"455",29370,1537.2731,76.9020833333334,8.24375,3.49375,0.569020833333333,1,0,1437.7528,76.5875,5.12083333333333,-1.13333333333333,0.403166666666667,2,6
"456",29371,1542.2104,73.1875,7.47083333333333,1.91666666666667,0.546166666666667,2,1,1492.7876,75.5666666666667,5.5,0.40625,0.478291666666667,2,1
"457",29507,1702.7443,90.2458333333333,16.4479166666667,13.76875,0.859645833333333,2,0,1559.9727,76.9104166666667,6.21041666666667,3.01875,0.642375,1,1
"458",29508,1706.1737,74.4541666666667,10.0875,4.1625,0.683791666666667,1,0,1222.9598,82.0645833333333,0.2375,-12.8416666666667,0.2658125,2,22
"459",29509,1501.0728,69.3,7.05416666666667,1.41458333333333,0.50625,1,1,1478.1271,70.6104166666667,4.86458333333333,-2.64166666666667,0.439354166666667,3,-10
